,Unnamed: 0.1,Unnamed: 0,PROD_NAME,PROD_PRICE,PROD_DESCRIPTION,PROD_URL,PROD_IMAGE_URL,Unnamed: 6,country of origin,commercial class,Contents,Possible delivery times,PROD_CATEGORY,PROD_SUB_CATEGORY,STORE_NAME,Country of origin,Trade class,Contents,Possible delivery times,Weight,Characteristics,supplier,Information about the offer,region,supplier,Region of origin,region of origin,variety,Quality,Description,trademark,trade class,mixing,Characteristics,Salt,protein,Sugar,carbohydrates,hereof: saturated fatty acids,Fat,calorific value,Ingredients/Ingredients,Freshness guarantee (minimum),Salt,Protein,fiber,Zucker,carbohydrates,hereof: saturated fatty acids,Fett,calorific value,Ingredients/Ingredients,Freshness guarantee (minimum),fiber,Information about the offer,May contain traces of,May contain traces of
129,129,129,Mixed peppers,€2.99," , No detailed information was provided about this product.",https://oda.com//de/products/56224-paprika-mix-2-3-stuck/,https://bilder.kolonial.no/local_products/44a818fb-1ab3-465e-82f6-9846075eee92.png?auto=format&fit=max&w=1000&s=c46a7d24aeecbfe60b83ebbed34c1856,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.",Spain,I,500 grams,daily,Fruit Vegetable,Vegetables,oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,130,130,Potatoes waxy triplets,€2.29," , No detailed information was provided about this product.",https://oda.com//de/products/56292-kartoffeln-festkochend-drillinge/,https://bilder.kolonial.no/local_products/bb3beed9-6d88-48cb-b4cf-1a836c6bf978.jpg?auto=format&fit=max&w=1000&s=4ec73548eefd736f64b5e9728a44378d,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.",Germany,,1 kilogram,daily,Fruit Vegetable,Vegetables,oda,,,,,,,Märkische agricultural cooperative eG Mittenwalde,,,,,,see label,I - according to the Berlin agreement,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,131,131,Oak leaf lettuce red,€2.09," , No detailed information was provided about this product.",https://oda.com//de/products/49960-eichblattsalat-rot/,https://bilder.kolonial.no/local_products/2987decf-bb9e-44e7-b5d6-fa79da199f40.jpg?auto=format&fit=max&w=1000&s=724bb44ed4b6fb26ffc8288abae63e8d,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.","Germany, Spain or France",I,1 piece,daily,Fruit Vegetable,Vegetables,oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,132,132,Organic shallots,€1.99," , No detailed information was provided about this product.",https://oda.com//de/products/54445-bio-schalotten/,https://bilder.kolonial.no/local_products/d2d0ad83-ec74-45ae-a121-466701abf683.jpg?auto=format&fit=max&w=839&s=34b53a0aa081609692f2dbfe7da71480,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.",Netherlands,II,250 grams,daily,Fruit Vegetable,Vegetables,oda,,,,,,organic product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,133,133,Organic fennel,€1.19," , No detailed information was provided about this product.",https://oda.com//de/products/54732-bio-fenchel-ca-250g/,https://bilder.kolonial.no/local_products/48975147-af37-4fe5-a8c4-bccbb8c6e5c9.jpg?auto=format&fit=max&w=598&s=9f7aa80fb4d47f7230fa8894c15c85c7,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.",Italy,II,1 piece,daily,Fruit Vegetable,Vegetables,oda,,,,,,organic product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,134,134,Organic pepper mix,€2.99," , No detailed information was provided about this product.",https://oda.com//de/products/55566-bio-paprika-mix-2-3-stuck/,https://bilder.kolonial.no/local_products/9ac53f36-84cf-4a80-b6a8-0ebb111365d5.jpg?auto=format&fit=max&w=1000&s=14bc4f2b49c4c2bae91aa3a0422df25b,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.",Spain,I,400 grams,daily,Fruit Vegetable,Vegetables,oda,,,,,,organic product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,135,135,Lollo Bionda lettuce,€1.89," , No detailed information was provided about this product.",https://oda.com//de/products/49956-lollo-bionda-salat/,https://bilder.kolonial.no/local_products/12987f8d-5d05-4c8f-9d2f-e0f4bc253505.jpg?auto=format&fit=max&w=842&s=48b65d44fac4f204f1bcc741a1969ff0,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.","Germany, Spain or Italy",I,1 piece,daily,Fruit Vegetable,Vegetables,oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,136,136,Organic red onions,€2.49," , No detailed information was provided about this product.",https://oda.com//de/products/54446-bio-zwiebeln-rot/,https://bilder.kolonial.no/local_products/ed74b957-72d8-430a-bfff-0fe0ade3db79.jpg?auto=format&fit=max&w=1000&s=ffa5587292530a538cd60ab03acda3a5,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.",Netherlands,II,500 grams,daily,Fruit Vegetable,Vegetables,oda,,,,,,organic product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,137,137,Organic sweet potatoes,€2.49," , No detailed information was provided about this product.",https://oda.com//de/products/54448-bio-susskartoffeln/,https://bilder.kolonial.no/local_products/02041b55-55d3-4ae1-abb3-afe2a88d946a.jpg?auto=format&fit=max&w=1000&s=71b767bbac4102dddae05750d8cac2b4,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.","USA, Egypt or Spain",,500 grams,daily,Fruit Vegetable,Vegetables,oda,,,,,,organic product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,138,138,Organic Cauliflower,€2.99," , No detailed information was provided about this product.",https://oda.com//de/products/54721-bio-blumenkohl-ca-600g/,https://bilder.kolonial.no/local_products/6b4508cb-b4a5-4915-8852-1f0257a8b11d.jpg?auto=format&fit=max&w=532&s=cdf3ba8b120788ed92c78199a276a897,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.",Italy,II,1 piece,daily,Fruit Vegetable,Vegetables,oda,,,,,,organic product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,139,139,fennel,€0.89," , No detailed information was provided about this product.",https://oda.com//de/products/54733-fenchel-ca-300g/,https://bilder.kolonial.no/local_products/4bf7c062-13bb-4b3d-b1b8-1f3a74a33f17.jpg?auto=format&fit=max&w=598&s=6c5728e856ea651faab520ffeadf2c7a,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.",Italy,,1 piece,daily,Fruit Vegetable,Vegetables,oda,,,,,,,,,,,,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,
140,140,140,Lollo Rosso salad,€1.89," , No detailed information was provided about this product.",https://oda.com//de/products/49955-lollo-rosso-salat/,https://bilder.kolonial.no/local_products/e3e4f7c0-7dd5-4c43-b833-e961ece467fe.jpg?auto=format&fit=max&w=1000&s=ffdeaa60a44cb99727cbe0017e9f3a4e,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.","Germany, Spain or Italy",I,1 piece,daily,Fruit Vegetable,Vegetables,oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,141,141,Organic celeriac,€2.29," , No detailed information was provided about this product.",https://oda.com//de/products/54133-bio-knollensellerie-mind-800g/,https://bilder.kolonial.no/local_products/98b10039-3a83-4b6e-b260-ffe8c712cb8e.jpg?auto=format&fit=max&w=235&s=f034016b310c68773e46873572672b15,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.",Germany or Netherlands,II,1 piece,daily,Fruit Vegetable,Vegetables,oda,,,,,,organic product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,142,142,sweet potatoes,€3.59," , No detailed information was provided about this product.",https://oda.com//de/products/55063-susskartoffeln/,https://bilder.kolonial.no/local_products/644efc5f-9cdc-4416-9764-8a13aab691f2.jpg?auto=format&fit=max&w=1000&s=282548ed1e00a93d625b5733d49e6a9d,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.",Egypt,,750 grams,daily,Fruit Vegetable,Vegetables,oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,143,143,Kohlrabi,€0.95," , No detailed information was provided about this product.",https://oda.com//de/products/55952-kohlrabi/,https://bilder.kolonial.no/local_products/7fd495e5-ccac-4044-8492-9712c53e6057.jpg?auto=format&fit=max&w=1000&s=9b8c4cf05e865b652c6d232b8c9426af,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.",Spain,I,1 piece,daily,Fruit Vegetable,Vegetables,oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,144,144,Spring onions in a bunch,€0.99," , No detailed information was provided about this product.",https://oda.com//de/products/56057-lauchzwiebeln-im-bund-mind-125g/,https://bilder.kolonial.no/local_products/9a67a766-93bb-4316-a8cd-98316acb16e6.jpg?auto=format&fit=max&w=816&s=4d796b7f77d763503dc4b68fa0c389ce,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.",Egypt,I,1 piece,daily,Fruit Vegetable,Vegetables,oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,145,145,Cherry vine tomatoes,€2.49," , No detailed information was provided about this product.",https://oda.com//de/products/56255-cherry-rispentomaten-juanita/,https://bilder.kolonial.no/local_products/a5e2f94b-8901-4515-aa0d-9e28d9a87d0e.jpg?auto=format&fit=max&w=1000&s=6e4ac4f27a0a4e8a24f7d74b19d92a13,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.",Netherlands,I,200 grams,daily,Fruit Vegetable,Vegetables,oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,146,146,Organic Turmeric,€0.79," , No detailed information was provided about this product.",https://oda.com//de/products/54123-bio-kurkuma/,https://bilder.kolonial.no/local_products/3d9bafd0-8db1-4980-824a-413b91de1af5.jfif?auto=format&fit=max&w=260&s=57c6d2d5caeb29b5b16c07708a224380,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.",Peru,I,70 grams,daily,Fruit Vegetable,Vegetables,oda,,,,,,organic product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,147,147,Organic kohlrabi,€1.39," , No detailed information was provided about this product.",https://oda.com//de/products/54728-bio-kohlrabi/,https://bilder.kolonial.no/local_products/10c6e107-c404-4e5d-849f-88e4a87fb35f.png?auto=format&fit=max&w=1000&s=8220c67bee5a405662b075be05d8a8e0,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.",Italy,II,1 piece,daily,Fruit Vegetable,Vegetables,oda,,,,,,organic product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,148,148,pick lettuce,€1.04," , No detailed information was provided about this product.",https://oda.com//de/products/54735-pflucksalat/,https://bilder.kolonial.no/local_products/2b75b380-2afc-4348-bcb7-9120bc129c25.jpg?auto=format&fit=max&w=1000&s=c0bf8e7e8b723b50509a360ed25d5520,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.",Italy,I,125 grams,daily,Fruit Vegetable,Vegetables,oda,,,,,,,,Maximum 25 per person. The offer is valid until April 30th and while stocks last. Please note that discounts on products are not reserved when you add them to your shopping cart. They only apply once you have completed the payment process.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,149,149,Lamb's lettuce,€1.69," , No detailed information was provided about this product.",https://oda.com//de/products/49958-feldsalat/,https://bilder.kolonial.no/local_products/747a5185-6cb2-469d-94da-ecb4f2c065a5.png?auto=format&fit=max&w=945&s=43e7ccbbbcc68eae88fe268656363a15,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.",Italy or Germany,I,150 grams,daily,Fruit Vegetable,Vegetables,oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,150,150,Paprika mini mix,€2.39," , No detailed information was provided about this product.",https://oda.com//de/products/55564-paprika-mini-mix/,https://bilder.kolonial.no/local_products/bbf0cd5e-d4b2-43e6-a829-707bc4a0e59a.jpg?auto=format&fit=max&w=1000&s=58349923a99efb1f5e46c4bfffd165f9,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.",Spain,I,200 grams,daily,Fruit Vegetable,Vegetables,oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,151,151,Wurzelpetersilie,"1,49€"," , Es wurden keine detaillierten Informationen zu diesem Produkt zur Verfügung gestellt.",https://oda.com//de/products/55960-wurzelpetersilie/,https://bilder.kolonial.no/local_products/70e4ca11-2efc-4a78-a4a1-148fefd3911f.jpg?auto=format&fit=max&w=1000&s=9b8367ab7b54248878b5abacc8b3aca2,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.",,,,,Fruit Vegetable,Vegetables,oda,Germany,I,300 Gramm,täglich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,152,152,Organic lamb's lettuce,€1.79," , No detailed information was provided about this product.",https://oda.com//de/products/54727-bio-feldsalat/,https://bilder.kolonial.no/local_products/c4fd51b1-481c-4542-9896-625d1a40bb05.jpeg?auto=format&fit=max&w=1000&s=5ac41fe6027b9cb2906293a191f8d86a,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.",Italy,II,100 gram,daily,Fruit Vegetable,Vegetables,oda,,,,,,organic product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,153,153,Bratpaprika grün,"1,79€"," , Es wurden keine detaillierten Informationen zu diesem Produkt zur Verfügung gestellt.",https://oda.com//de/products/55565-bratpaprika-grun/,https://bilder.kolonial.no/local_products/c2605083-99b0-4984-a0a3-44323e70ce5a.jpg?auto=format&fit=max&w=1000&s=60b7d6aabb019aa86285b78213d9c97e,"No liability is assumed for the information. Please note the information on the respective product packaging, only these are binding. The product design may differ from the illustration.",Spain or Morocco,,,,Fruit Vegetable,Vegetables,oda,,I,200 Gramm,täglich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
